Station_Name,Report_Date,Latitude,Longitude,Total_Entering,Total_Exiting,Entering_Percent_Change,Exiting_Percent_Change
Hayward,2020-09-01,37.669692,-122.086947,20248,19351,0.01123707736103481,0.011129689622740099
Hayward,2020-10-01,37.669692,-122.086947,24729,23859,0.22130580798103516,0.23295953697483335
Hayward,2020-11-01,37.669692,-122.086947,22154,21214,-0.10412875571191718,-0.11085963368121045
Hayward,2020-12-01,37.669692,-122.086947,20541,19786,-0.07280852216304054,-0.067314037899500329
Hayward,2021-01-01,37.669692,-122.086947,18832,17856,-0.0831994547490385,-0.097543717780248659
Hayward,2021-02-01,37.669692,-122.086947,19902,19282,0.056818181818181816,0.0798611111111111
Hayward,2021-03-01,37.669692,-122.086947,24100,23482,0.21093357451512409,0.21781972824395809
Hayward,2021-04-01,37.669692,-122.086947,25309,24903,0.050165975103734439,0.060514436589728306
Hayward,2021-05-01,37.669692,-122.086947,25512,25315,0.0080208621439013788,0.01654419146287596
Hayward,2021-06-01,37.669692,-122.086947,28911,28342,0.13323142050799625,0.11957337546908947
Hayward,2021-07-01,37.669692,-122.086947,30203,30309,0.044688872747397183,0.069402300472796552
Hayward,2021-08-01,37.669692,-122.086947,35710,35356,0.18233288083965168,0.16651819591540468
Hayward,2021-09-01,37.669692,-122.086947,40443,40168,0.13253990478857464,0.13610136893313723
Hayward,2021-10-01,37.669692,-122.086947,40042,39921,-0.0099151892787379767,-0.0061491734714200358
Hayward,2021-11-01,37.669692,-122.086947,38224,37860,-0.04540232755606613,-0.051626963252423538
Hayward,2021-12-01,37.669692,-122.086947,34916,35228,-0.086542486395981583,-0.069519281563655569
Lafayette,2020-01-01,37.893181,-122.124634,81430,79682,,
Lafayette,2020-02-01,37.893181,-122.124634,75778,74940,-0.0694093086086209,-0.059511558444818154
Lafayette,2020-03-01,37.893181,-122.124634,30665,29528,-0.59533109873578083,-0.60597811582599415
Lafayette,2020-04-01,37.893181,-122.124634,2603,2298,-0.91511495189955971,-0.92217556217827146
Lafayette,2020-05-01,37.893181,-122.124634,3530,3088,0.35612754514022282,0.34377719756309832
Lafayette,2020-06-01,37.893181,-122.124634,5190,4702,0.47025495750708213,0.52266839378238339
Lafayette,2020-07-01,37.893181,-122.124634,6479,6020,0.24836223506743738,0.28030625265844322
Lafayette,2020-08-01,37.893181,-122.124634,6406,5862,-0.011267170859700571,-0.026245847176079733
Lafayette,2020-09-01,37.893181,-122.124634,6708,6230,0.047143303153293785,0.062777209143636978
Lafayette,2020-10-01,37.893181,-122.124634,8108,7656,0.20870602265951102,0.22889245585874798
Lafayette,2020-11-01,37.893181,-122.124634,7142,6830,-0.11914158855451407,-0.10788923719958203
Lafayette,2020-12-01,37.893181,-122.124634,6122,5777,-0.14281713805656679,-0.15417276720351392
Lafayette,2021-01-01,37.893181,-122.124634,5655,5336,-0.076282260699117935,-0.076337199238359008
Lafayette,2021-02-01,37.893181,-122.124634,6282,6028,0.11087533156498673,0.12968515742128936
Lafayette,2021-03-01,37.893181,-122.124634,8328,8069,0.32569245463228269,0.338586595885866
Lafayette,2021-04-01,37.893181,-122.124634,9667,9235,0.16078290105667628,0.14450365596728218
Lafayette,2021-05-01,37.893181,-122.124634,11543,11336,0.1940622737146995,0.22750406063887385
Lafayette,2021-06-01,37.893181,-122.124634,14881,14947,0.28917958936151783,0.31854269583627381
Lafayette,2021-07-01,37.893181,-122.124634,17799,17942,0.19608897251528795,0.20037465712183047
Lafayette,2021-08-01,37.893181,-122.124634,19058,18907,0.070734310916343621,0.053784416453015273
Lafayette,2021-09-01,37.893181,-122.124634,20403,20285,0.070574037149753382,0.072883059184429042
Lafayette,2021-10-01,37.893181,-122.124634,22067,22536,0.08155663382835858,0.11096869608084792
Lafayette,2021-11-01,37.893181,-122.124634,21902,21777,-0.007477228440657996,-0.03367944621938232
Lafayette,2021-12-01,37.893181,-122.124634,20180,20608,-0.078622956807597483,-0.053680488588878174
Lake Merritt,2020-01-01,37.797288,-122.265214,160239,161615,,
Lake Merritt,2020-02-01,37.797288,-122.265214,163420,161960,0.01985159667746304,0.0021347028431766852
Lake Merritt,2020-03-01,37.797288,-122.265214,76039,74791,-0.53470199485987024,-0.53821313904667822
Lake Merritt,2020-04-01,37.797288,-122.265214,12916,12072,-0.830139796683281,-0.83859020470377454
Lake Merritt,2020-05-01,37.797288,-122.265214,16293,15075,0.26145865593062867,0.24875745526838966
Lake Merritt,2020-06-01,37.797288,-122.265214,23167,22213,0.42189897501994722,0.47349917081260368
Lake Merritt,2020-07-01,37.797288,-122.265214,25854,24809,0.11598394267708378,0.11686850042767749
Lake Merritt,2020-08-01,37.797288,-122.265214,25047,23717,-0.031213738686470177,-0.04401628441291467
Lake Merritt,2020-09-01,37.797288,-122.265214,25503,24064,0.018205773146484611,0.014630855504490449
Lake Merritt,2020-10-01,37.797288,-122.265214,29969,28399,0.17511665294279105,0.18014461436170212
Lake Merritt,2020-11-01,37.797288,-122.265214,26618,25270,-0.11181554272748506,-0.11017993591323638
Lake Merritt,2020-12-01,37.797288,-122.265214,23526,22088,-0.11616199564204674,-0.12592006331618519
Lake Merritt,2021-01-01,37.797288,-122.265214,21843,20576,-0.071537872991583776,-0.0684534588917059
Lake Merritt,2021-02-01,37.797288,-122.265214,23518,22180,0.07668360573181339,0.077954898911353029
Lake Merritt,2021-03-01,37.797288,-122.265214,29813,28259,0.267667318649545,0.27407574391343553
Lake Merritt,2021-04-01,37.797288,-122.265214,32424,30126,0.087579243953979813,0.066067447538837185
Lake Merritt,2021-05-01,37.797288,-122.265214,35946,33191,0.10862324204293117,0.10173936134900086
Lake Merritt,2021-06-01,37.797288,-122.265214,41359,39175,0.15058699159850888,0.1802898376065801
Lake Merritt,2021-07-01,37.797288,-122.265214,43674,41768,0.055973306898135837,0.066190172303765157
Lake Merritt,2021-08-01,37.797288,-122.265214,48189,46130,0.10337958510784448,0.10443401647194024
Lake Merritt,2021-09-01,37.797288,-122.265214,53622,50932,0.11274357218452344,0.10409711684370258
Lake Merritt,2021-10-01,37.797288,-122.265214,54843,52522,0.022770504643616424,0.031218094714521322
Lake Merritt,2021-11-01,37.797288,-122.265214,51863,49943,-0.054336925405247705,-0.049103232930962262
Lake Merritt,2021-12-01,37.797288,-122.265214,48321,47550,-0.068295316506951,-0.047914622669843622
MacArthur,2020-01-01,37.829078,-122.26705,211775,209625,,
MacArthur,2020-02-01,37.829078,-122.26705,200131,199523,-0.0549828827765317,-0.048190816935002982
MacArthur,2020-03-01,37.829078,-122.26705,95375,94034,-0.5234371486676227,-0.52870596372348055
MacArthur,2020-04-01,37.829078,-122.26705,17273,17249,-0.81889384010484922,-0.81656634834208908
MacArthur,2020-05-01,37.829078,-122.26705,19802,19576,0.14641347768193133,0.13490637138384834
MacArthur,2020-06-01,37.829078,-122.26705,25952,25939,0.31057468942531058,0.32504086636698
MacArthur,2020-07-01,37.829078,-122.26705,28371,28063,0.093210542540073979,0.081884421141909872
MacArthur,2020-08-01,37.829078,-122.26705,27959,27834,-0.014521870924535617,-0.0081602109539250962
MacArthur,2020-09-01,37.829078,-122.26705,28192,28085,0.0083336313888193424,0.00901774807789035
MacArthur,2020-10-01,37.829078,-122.26705,32161,32261,0.14078461975028378,0.14869147231618302
MacArthur,2020-11-01,37.829078,-122.26705,28992,29069,-0.098535493299337709,-0.098942996187346949
MacArthur,2020-12-01,37.829078,-122.26705,26416,26456,-0.088852097130242821,-0.089889573084729432
MacArthur,2021-01-01,37.829078,-122.26705,24838,24654,-0.059736523319200485,-0.068113093438161479
MacArthur,2021-02-01,37.829078,-122.26705,26369,26457,0.061639423464047022,0.073132148941348257
MacArthur,2021-03-01,37.829078,-122.26705,32505,31915,0.23269748568394705,0.20629701024303587
MacArthur,2021-04-01,37.829078,-122.26705,35554,35191,0.093800953699430853,0.10264765784114054
MacArthur,2021-05-01,37.829078,-122.26705,39525,40542,0.11168926140518648,0.152055923389503
MacArthur,2021-06-01,37.829078,-122.26705,46782,49346,0.18360531309297912,0.21715751566276947
MacArthur,2021-07-01,37.829078,-122.26705,52366,53861,0.11936214783463725,0.0914967778543347
MacArthur,2021-08-01,37.829078,-122.26705,58272,59433,0.11278310354046518,0.10345147694992667
MacArthur,2021-09-01,37.829078,-122.26705,65299,66506,0.12058964854475562,0.119007958541551
MacArthur,2021-10-01,37.829078,-122.26705,67685,69915,0.036539610101226666,0.051258533064685891
MacArthur,2021-11-01,37.829078,-122.26705,64959,66904,-0.0402748023934402,-0.043066580848172782
MacArthur,2021-12-01,37.829078,-122.26705,61185,63234,-0.058098185009005682,-0.054854717206743994
Millbrae,2020-01-01,37.600189,-122.386837,134211,143599,,
Millbrae,2020-02-01,37.600189,-122.386837,123340,133751,-0.080999321963177384,-0.06857986476228943
Millbrae,2020-03-01,37.600189,-122.386837,48279,51182,-0.60856980703745744,-0.6173337021779276
Millbrae,2020-04-01,37.600189,-122.386837,4277,4352,-0.9114107583007105,-0.91497010667812906
Millbrae,2020-05-01,37.600189,-122.386837,4996,4849,0.16810848725742342,0.11420036764705882
Millbrae,2020-06-01,37.600189,-122.386837,8042,7813,0.60968775020016008,0.61126005361930291
Millbrae,2020-07-01,37.600189,-122.386837,9952,9932,0.23750310867943297,0.27121464226289516
Millbrae,2020-08-01,37.600189,-122.386837,9649,9717,-0.03044614147909968,-0.021647200966572695
Millbrae,2020-09-01,37.600189,-122.386837,9858,9988,0.021660275676235879,0.027889266234434495
Millbrae,2020-10-01,37.600189,-122.386837,10888,11374,0.10448366808683303,0.13876651982378854
Millbrae,2020-11-01,37.600189,-122.386837,9255,9665,-0.14998163115356355,-0.15025496746966766
Millbrae,2020-12-01,37.600189,-122.386837,8168,8689,-0.11745002701242571,-0.10098292809105018
Millbrae,2021-01-01,37.600189,-122.386837,7959,7895,-0.025587659157688541,-0.091379905627805277
Millbrae,2021-02-01,37.600189,-122.386837,8250,8325,0.0365623822088202,0.05446485117162761
Millbrae,2021-03-01,37.600189,-122.386837,11153,11245,0.3518787878787879,0.35075075075075074
Millbrae,2021-04-01,37.600189,-122.386837,12199,12323,0.0937864251770824,0.0958648288128057
Millbrae,2021-05-01,37.600189,-122.386837,15151,14623,0.24198704811869826,0.18664286293921933
Millbrae,2021-06-01,37.600189,-122.386837,19539,19585,0.28961784700679821,0.339328455173357
Millbrae,2021-07-01,37.600189,-122.386837,23308,23669,0.19289625876452224,0.20852693387796783
Millbrae,2021-08-01,37.600189,-122.386837,25760,25990,0.10519993135404153,0.098060754573492753
Millbrae,2021-09-01,37.600189,-122.386837,30032,30059,0.16583850931677019,0.1565602154674875
Millbrae,2021-10-01,37.600189,-122.386837,31322,31489,0.042954182205647312,0.047573106224425295
Millbrae,2021-11-01,37.600189,-122.386837,32393,32179,0.0341932188238299,0.021912413858807836
Millbrae,2021-12-01,37.600189,-122.386837,21593,21753,-0.33340536535671289,-0.32400012430467073
Milpitas,2020-01-01,37.410277,-121.891081,0,0,,
Milpitas,2020-02-01,37.410277,-121.891081,0,0,,
Milpitas,2020-03-01,37.410277,-121.891081,0,0,,
Milpitas,2020-04-01,37.410277,-121.891081,0,0,,
Milpitas,2020-05-01,37.410277,-121.891081,0,0,,
Milpitas,2020-06-01,37.410277,-121.891081,2759,2709,,
Milpitas,2020-07-01,37.410277,-121.891081,4006,3929,0.45197535338890904,0.45035068290882246
Milpitas,2020-08-01,37.410277,-121.891081,4031,3965,0.0062406390414378428,0.0091626368032578266
Milpitas,2020-09-01,37.410277,-121.891081,4443,4401,0.10220788886132473,0.10996216897856242
Milpitas,2020-10-01,37.410277,-121.891081,5566,5460,0.25275714607247357,0.24062713019768234
Milpitas,2020-11-01,37.410277,-121.891081,5194,5162,-0.066834351419331653,-0.054578754578754579
Milpitas,2020-12-01,37.410277,-121.891081,4776,4710,-0.080477474008471314,-0.08756296009298721
Milpitas,2021-01-01,37.410277,-121.891081,4787,4731,0.0023031825795644893,0.0044585987261146496
Milpitas,2021-02-01,37.410277,-121.891081,4945,4919,0.033006058073950281,0.039737898964278165
Milpitas,2021-03-01,37.410277,-121.891081,6214,6007,0.25662285136501517,0.22118316731042895
Milpitas,2021-04-01,37.410277,-121.891081,7162,6955,0.1525587383327969,0.15781588147161646
Milpitas,2021-05-01,37.410277,-121.891081,7736,7675,0.0801452108349623,0.10352264557872035
Milpitas,2021-06-01,37.410277,-121.891081,8726,8547,0.12797311271975181,0.11361563517915309
Milpitas,2021-07-01,37.410277,-121.891081,10976,10798,0.25785010314004125,0.26336726336726335
Milpitas,2021-08-01,37.410277,-121.891081,12608,12505,0.14868804664723032,0.15808483052417113
Milpitas,2021-09-01,37.410277,-121.891081,15014,14737,0.19083121827411167,0.17848860455817672
Milpitas,2021-10-01,37.410277,-121.891081,15470,15168,0.030371653123751164,0.029246115220194071
Milpitas,2021-11-01,37.410277,-121.891081,16392,15934,0.059599224305106661,0.050501054852320676
Milpitas,2021-12-01,37.410277,-121.891081,14737,14148,-0.10096388482186433,-0.11208736036149115
Montgomery St,2020-01-01,37.789445,-122.401162,1005685,938043,,
Montgomery St,2020-02-01,37.789445,-122.401162,942471,876698,-0.062856659888533686,-0.065396788846566731
Montgomery St,2020-03-01,37.789445,-122.401162,393286,358634,-0.58270758463655647,-0.59092640795348
Montgomery St,2020-04-01,37.789445,-122.401162,37096,30531,-0.90567678483342906,-0.91486864045238325
Montgomery St,2020-05-01,37.789445,-122.401162,43419,35985,0.17044964416648695,0.17863810553208215
Montgomery St,2020-06-01,37.789445,-122.401162,66621,55107,0.53437435224210594,0.53138807836598578
Montgomery St,2020-07-01,37.789445,-122.401162,76573,62879,0.14938232689392233,0.14103471428312192
Montgomery St,2020-08-01,37.789445,-122.401162,75999,61890,-0.0074961148185391721,-0.015728621638384833
Montgomery St,2020-09-01,37.789445,-122.401162,81448,65878,0.071698311819892363,0.064436904184844074
Montgomery St,2020-10-01,37.789445,-122.401162,95334,76619,0.17048914644926824,0.16304380825161663
Montgomery St,2020-11-01,37.789445,-122.401162,83753,67662,-0.12147817148131831,-0.11690311802555502
Montgomery St,2020-12-01,37.789445,-122.401162,74002,59337,-0.11642568027413944,-0.12303804203245544
Montgomery St,2021-01-01,37.789445,-122.401162,66704,54339,-0.098618956244425821,-0.084230749785125639
Montgomery St,2021-02-01,37.789445,-122.401162,73060,60049,0.095286639481890145,0.10508106516498279
Montgomery St,2021-03-01,37.789445,-122.401162,96885,77686,0.32610183410895155,0.29371013672167728
Montgomery St,2021-04-01,37.789445,-122.401162,104102,82046,0.074490375187077462,0.056123368431892487
Montgomery St,2021-05-01,37.789445,-122.401162,114677,93653,0.10158306276536473,0.14146941959388637
Montgomery St,2021-06-01,37.789445,-122.401162,149509,122682,0.30374006993555813,0.309963375439121
Montgomery St,2021-07-01,37.789445,-122.401162,171749,142244,0.14875358674059755,0.15945289447514713
Montgomery St,2021-08-01,37.789445,-122.401162,174819,147699,0.017874922124728528,0.038349596468040828
Montgomery St,2021-09-01,37.789445,-122.401162,192142,162769,0.099091059896235539,0.10203183501580917
Montgomery St,2021-10-01,37.789445,-122.401162,204653,171314,0.06511330162067637,0.052497711480687353
Montgomery St,2021-11-01,37.789445,-122.401162,201472,168761,-0.015543383190082725,-0.01490245981064011
Montgomery St,2021-12-01,37.789445,-122.401162,194484,160528,-0.034684720457433288,-0.048784968090968883
North Berkeley,2020-01-01,37.874005,-122.283531,97591,95556,,
North Berkeley,2020-02-01,37.874005,-122.283531,93931,92695,-0.037503458310704882,-0.029940558416007367
North Berkeley,2020-03-01,37.874005,-122.283531,38696,37643,-0.5880380279141072,-0.5939047413560602
North Berkeley,2020-04-01,37.874005,-122.283531,4482,4634,-0.88417407483977672,-0.87689610286108977
North Berkeley,2020-05-01,37.874005,-122.283531,5525,5712,0.23270861222668451,0.23262839879154079
North Berkeley,2020-06-01,37.874005,-122.283531,8034,8288,0.45411764705882351,0.45098039215686275
North Berkeley,2020-07-01,37.874005,-122.283531,8912,8964,0.10928553647000248,0.081563706563706567
North Berkeley,2020-08-01,37.874005,-122.283531,8894,8921,-0.0020197486535008975,-0.0047969656403391344
North Berkeley,2020-09-01,37.874005,-122.283531,8901,9026,0.00078704744771756238,0.011769980943840377
North Berkeley,2020-10-01,37.874005,-122.283531,10253,10383,0.1518930457251994,0.15034345224905826
North Berkeley,2020-11-01,37.874005,-122.283531,9577,9660,-0.065931922364186088,-0.069633054030626987
North Berkeley,2020-12-01,37.874005,-122.283531,8640,8481,-0.097838571577738329,-0.12204968944099379
North Berkeley,2021-01-01,37.874005,-122.283531,8189,7968,-0.052199074074074071,-0.060488149982313409
North Berkeley,2021-02-01,37.874005,-122.283531,8659,8483,0.057394065209427282,0.064633534136546184
North Berkeley,2021-03-01,37.874005,-122.283531,10963,10733,0.26608153366439541,0.26523635506306731
North Berkeley,2021-04-01,37.874005,-122.283531,12827,12424,0.17002645261333577,0.15755147675393646
North Berkeley,2021-05-01,37.874005,-122.283531,15649,16128,0.22000467763311765,0.29813264649066323
North Berkeley,2021-06-01,37.874005,-122.283531,19512,20316,0.24685283404690395,0.25967261904761907
North Berkeley,2021-07-01,37.874005,-122.283531,22864,23782,0.17179171791717918,0.1706044496948218
North Berkeley,2021-08-01,37.874005,-122.283531,26006,25688,0.13742127361791462,0.080144647212177275
North Berkeley,2021-09-01,37.874005,-122.283531,29191,29727,0.12247173729139429,0.15723294923699782
North Berkeley,2021-10-01,37.874005,-122.283531,25170,31363,-0.1377479360076736,0.05503414404413496
North Berkeley,2021-11-01,37.874005,-122.283531,26556,30212,0.055065554231227651,-0.036699295348021556
North Berkeley,2021-12-01,37.874005,-122.283531,27422,28635,0.032610332881458051,-0.0521978021978022
North Concord/Martinez,2020-01-01,38.00332,-122.024539,41218,44676,,
North Concord/Martinez,2020-02-01,38.00332,-122.024539,39890,42319,-0.03221893347566597,-0.052757632733458681
North Concord/Martinez,2020-03-01,38.00332,-122.024539,19843,20831,-0.50255703183755329,-0.50776247075781566
North Concord/Martinez,2020-04-01,38.00332,-122.024539,2822,3108,-0.85778360126996922,-0.85079928952042627
North Concord/Martinez,2020-05-01,38.00332,-122.024539,3047,3313,0.079730687455705176,0.065958815958815961
North Concord/Martinez,2020-06-01,38.00332,-122.024539,4518,5005,0.48276993764358384,0.510715363718684
North Concord/Martinez,2020-07-01,38.00332,-122.024539,4886,5307,0.081451969898185039,0.060339660339660338
North Concord/Martinez,2020-08-01,38.00332,-122.024539,4833,5017,-0.010847318870241505,-0.0546448087431694
North Concord/Martinez,2020-09-01,38.00332,-122.024539,5085,5348,0.0521415270018622,0.06597568267889177
North Concord/Martinez,2020-10-01,38.00332,-122.024539,5746,6099,0.12999016715830874,0.14042632759910248
North Concord/Martinez,2020-11-01,38.00332,-122.024539,5004,5258,-0.12913331012878523,-0.13789145761600263
North Concord/Martinez,2020-12-01,38.00332,-122.024539,4524,4841,-0.095923261390887291,-0.0793077215671358
North Concord/Martinez,2021-01-01,38.00332,-122.024539,4302,4400,-0.049071618037135278,-0.09109688080975005
North Concord/Martinez,2021-02-01,38.00332,-122.024539,4556,4773,0.059042305904230589,0.084772727272727277
North Concord/Martinez,2021-03-01,38.00332,-122.024539,5670,6034,0.24451273046532046,0.26419442698512469
North Concord/Martinez,2021-04-01,38.00332,-122.024539,6234,6604,0.099470899470899474,0.094464700033145513
North Concord/Martinez,2021-05-01,38.00332,-122.024539,6771,6986,0.086140519730510109,0.057843731072077527
North Concord/Martinez,2021-06-01,38.00332,-122.024539,8096,8662,0.195687490769458,0.23990838820498139
North Concord/Martinez,2021-07-01,38.00332,-122.024539,8987,9598,0.11005434782608696,0.10805818517663357
North Concord/Martinez,2021-08-01,38.00332,-122.024539,10045,10705,0.11772560364971625,0.11533652844342572
North Concord/Martinez,2021-09-01,38.00332,-122.024539,10504,11139,0.045694375311100051,0.040541802895843061
North Concord/Martinez,2021-10-01,38.00332,-122.024539,10786,11385,0.026846915460776846,0.022084567734985187
North Concord/Martinez,2021-11-01,38.00332,-122.024539,10901,11576,0.010661969219358428,0.016776460254721123
North Concord/Martinez,2021-12-01,38.00332,-122.024539,10390,11147,-0.046876433354738095,-0.037059433310297166
Oakland International Airport,2020-01-01,37.712967,-122.212427,24236,29995,,
Oakland International Airport,2020-02-01,37.712967,-122.212427,24184,26300,-0.0021455685756725531,-0.12318719786631105
Oakland International Airport,2020-03-01,37.712967,-122.212427,9408,11118,-0.61098246774727094,-0.57726235741444865
Oakland International Airport,2020-04-01,37.712967,-122.212427,808,961,-0.91411564625850339,-0.91356359057384418
Oakland International Airport,2020-05-01,37.712967,-122.212427,1135,1626,0.40470297029702973,0.69198751300728412
Oakland International Airport,2020-06-01,37.712967,-122.212427,2139,2877,0.88458149779735684,0.76937269372693728
Oakland International Airport,2020-07-01,37.712967,-122.212427,2753,3814,0.28705002337540908,0.32568647897115049
Oakland International Airport,2020-08-01,37.712967,-122.212427,2751,4040,-0.000726480203414457,0.059255374934452022
Oakland International Airport,2020-09-01,37.712967,-122.212427,2841,3957,0.03271537622682661,-0.020544554455445545
Oakland International Airport,2020-10-01,37.712967,-122.212427,3422,4520,0.20450545582541357,0.14227950467525904
Oakland International Airport,2020-11-01,37.712967,-122.212427,3230,4222,-0.056107539450613676,-0.065929203539823011
Oakland International Airport,2020-12-01,37.712967,-122.212427,2576,3175,-0.20247678018575851,-0.24798673614400757
Oakland International Airport,2021-01-01,37.712967,-122.212427,1832,2968,-0.28881987577639751,-0.065196850393700781
Oakland International Airport,2021-02-01,37.712967,-122.212427,2429,3169,0.32587336244541487,0.067722371967654987
Oakland International Airport,2021-03-01,37.712967,-122.212427,3876,4844,0.59571840263482911,0.52855790470179864
Oakland International Airport,2021-04-01,37.712967,-122.212427,5455,6817,0.40737874097007226,0.407308009909166
Oakland International Airport,2021-05-01,37.712967,-122.212427,7683,10150,0.4084326306141155,0.48892474695613908
Oakland International Airport,2021-06-01,37.712967,-122.212427,9884,12573,0.28647663673044382,0.23871921182266009
Oakland International Airport,2021-07-01,37.712967,-122.212427,12066,15736,0.22076082557668961,0.251570826373976
Oakland International Airport,2021-08-01,37.712967,-122.212427,12551,16500,0.04019559091662523,0.0485510930350788
Oakland International Airport,2021-09-01,37.712967,-122.212427,14932,18283,0.18970599952195044,0.10806060606060607
Oakland International Airport,2021-10-01,37.712967,-122.212427,14534,18587,-0.02665416555049558,0.016627468139802003
Oakland International Airport,2021-11-01,37.712967,-122.212427,16042,19012,0.1037567084078712,0.022865443589605638
Oakland International Airport,2021-12-01,37.712967,-122.212427,14941,15252,-0.068632340107218553,-0.19776982958131706
Orinda,2020-01-01,37.878426,-122.18374,66141,66025,,
Orinda,2020-02-01,37.878426,-122.18374,61016,61061,-0.07748597692807789,-0.0751836425596365
Orinda,2020-03-01,37.878426,-122.18374,24568,24189,-0.59735151435689,-0.60385516123221039
Orinda,2020-04-01,37.878426,-122.18374,1996,2072,-0.9187561055030935,-0.91434122948447638
Orinda,2020-05-01,37.878426,-122.18374,2367,2425,0.18587174348697394,0.17036679536679536
Orinda,2020-06-01,37.878426,-122.18374,3884,3951,0.64089564850021119,0.62927835051546388
Orinda,2020-07-01,37.878426,-122.18374,4684,4737,0.20597322348094749,0.19893697798025817
Orinda,2020-08-01,37.878426,-122.18374,4491,4524,-0.041204099060631938,-0.044965167827739072
Orinda,2020-09-01,37.878426,-122.18374,4780,4900,0.064350924070362941,0.083112290008841738
Orinda,2020-10-01,37.878426,-122.18374,5491,5776,0.148744769874477,0.17877551020408164
Orinda,2020-11-01,37.878426,-122.18374,4837,4960,-0.11910398834456383,-0.14127423822714683
Orinda,2020-12-01,37.878426,-122.18374,4198,4423,-0.13210667769278478,-0.10826612903225806
Orinda,2021-01-01,37.878426,-122.18374,3740,3818,-0.10909957122439257,-0.13678498756500113
Orinda,2021-02-01,37.878426,-122.18374,4295,4425,0.1483957219251337,0.15898376113148247
Orinda,2021-03-01,37.878426,-122.18374,5708,6035,0.32898719441210711,0.36384180790960452
Orinda,2021-04-01,37.878426,-122.18374,6740,6919,0.1807988787666433,0.14647887323943662
Orinda,2021-05-01,37.878426,-122.18374,8568,8723,0.27121661721068252,0.26073131955484896
Orinda,2021-06-01,37.878426,-122.18374,11524,12086,0.34500466853408029,0.38553250028659863
Orinda,2021-07-01,37.878426,-122.18374,13837,14586,0.20071155848663658,0.20685090186993216
Orinda,2021-08-01,37.878426,-122.18374,14112,14575,0.0198742501987425,-0.00075414781297134241
Orinda,2021-09-01,37.878426,-122.18374,15345,15955,0.087372448979591844,0.094682675814751288
Orinda,2021-10-01,37.878426,-122.18374,17343,18420,0.13020527859237538,0.15449702287684111
Orinda,2021-11-01,37.878426,-122.18374,16728,17295,-0.035460992907801421,-0.061074918566775244
Orinda,2021-12-01,37.878426,-122.18374,15022,16059,-0.10198469631755142,-0.071465741543798783
Pittsburg Center,2020-01-01,38.016941,-121.889457,25737,84842,,
Pittsburg Center,2020-02-01,38.016941,-121.889457,25206,80467,-0.020631775265182423,-0.051566441149430708
Pittsburg Center,2020-03-01,38.016941,-121.889457,15772,46102,-0.37427596603983176,-0.42706948189941218
Pittsburg Center,2020-04-01,38.016941,-121.889457,4726,10523,-0.7003550595992899,-0.77174526050930548
Pittsburg Center,2020-05-01,38.016941,-121.889457,5218,11693,0.10410495133305121,0.11118502328233394
Pittsburg Center,2020-06-01,38.016941,-121.889457,6686,16843,0.28133384438482179,0.44043444796031817
Pittsburg Center,2020-07-01,38.016941,-121.889457,7165,19331,0.071642237511217469,0.14771715252627204
Pittsburg Center,2020-08-01,38.016941,-121.889457,7303,19142,0.019260293091416608,-0.0097770420567999585
Pittsburg Center,2020-09-01,38.016941,-121.889457,7347,19771,0.0060249212652334653,0.032859680284191832
Pittsburg Center,2020-10-01,38.016941,-121.889457,8135,22306,0.1072546617667075,0.12821809721308988
Pittsburg Center,2020-11-01,38.016941,-121.889457,7233,19738,-0.11087891825445606,-0.11512597507397113
Pittsburg Center,2020-12-01,38.016941,-121.889457,7004,18637,-0.031660445181805615,-0.055780727530651532
Pittsburg Center,2021-01-01,38.016941,-121.889457,6377,17081,-0.0895202741290691,-0.083489832054515212
Pittsburg Center,2021-02-01,38.016941,-121.889457,6738,17652,0.056609691077309079,0.03342895615010831
Pittsburg Center,2021-03-01,38.016941,-121.889457,8375,22197,0.2429504303947759,0.25747790618626787
Pittsburg Center,2021-04-01,38.016941,-121.889457,8362,23226,-0.0015522388059701492,0.046357615894039736
Pittsburg Center,2021-05-01,38.016941,-121.889457,8688,23688,0.038985888543410667,0.019891500904159132
Pittsburg Center,2021-06-01,38.016941,-121.889457,9546,27594,0.098756906077348064,0.16489361702127658
Pittsburg Center,2021-07-01,38.016941,-121.889457,7925,29240,-0.16980934422794888,0.059650648691744579
Pittsburg Center,2021-08-01,38.016941,-121.889457,9572,30882,0.20782334384858045,0.056155950752393984
Pittsburg Center,2021-09-01,38.016941,-121.889457,11715,32511,0.22388215628917676,0.052749174276277441
Pittsburg Center,2021-10-01,38.016941,-121.889457,11995,33402,0.023900981647460521,0.027406108701670203
Pittsburg Center,2021-11-01,38.016941,-121.889457,11704,32344,-0.02426010837849104,-0.031674750014969166
